"#","Nit","Nombre","Producto","Cantidad","Estado documento","Estado de cartera","Tipo de documento","CTA","Débito","Crédito","Nota"
<<<<<<< HEAD
"6300","830044046","EDIFICIO TORRES DE PALONEGRO PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Email Enviado","Pendiente","Factura de Venta Nacional","IVA GENERADO 0% - 24080109","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6300","830044046","EDIFICIO TORRES DE PALONEGRO PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Email Enviado","Pendiente","Factura de Venta Nacional","RETE FUENTE SERVICIOS VIGILANCIA  - 13551501","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6300","830044046","EDIFICIO TORRES DE PALONEGRO PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Email Enviado","Pendiente","Factura de Venta Nacional","IMPUESTO DE INDUSTRIA Y COMERCIO RETENIDO 0% - 135518","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6300","830044046","EDIFICIO TORRES DE PALONEGRO PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Email Enviado","Pendiente","Factura de Venta Nacional","RETE IVA EN VENTAS - 135519","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6300","830044046","EDIFICIO TORRES DE PALONEGRO PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Email Enviado","Pendiente","Factura de Venta Nacional","CLIENTES - 13050501","726,735.00","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6299","900367820","EDIFICIO LOS ALAMOS ","AIU","1","Email Enviado","Pendiente","Factura de Venta Nacional","AIU SERVICIO DE ASEO  - 41709501","0","96,876.00","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6299","900367820","EDIFICIO LOS ALAMOS ","AIU","1","Email Enviado","Pendiente","Factura de Venta Nacional","DEVOLUCION SERVICIO DE ASEO A.I.U. - 41750201","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6299","900367820","EDIFICIO LOS ALAMOS ","AIU","1","Email Enviado","Pendiente","Factura de Venta Nacional","IVA GENERADO 19% - 24080109","0","18,406.44","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6299","900367820","EDIFICIO LOS ALAMOS ","AIU","1","Email Enviado","Pendiente","Factura de Venta Nacional","RETE FUENTE AIU SERVICIOS VIGILANCIA  - 13551501","1,937.52","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6299","900367820","EDIFICIO LOS ALAMOS ","AIU","1","Email Enviado","Pendiente","Factura de Venta Nacional","IMPUESTO DE INDUSTRIA Y COMERCIO X AIU RETENIDO  - 135518","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6299","900367820","EDIFICIO LOS ALAMOS ","AIU","1","Email Enviado","Pendiente","Factura de Venta Nacional","RETE IVA EN VENTAS - 135519","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6299","900367820","EDIFICIO LOS ALAMOS ","AIU","1","Email Enviado","Pendiente","Factura de Venta Nacional","CLIENTES - 13050501","113,344.92","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6299","900367820","EDIFICIO LOS ALAMOS ","SERVICIO DE ASEO","1","Email Enviado","Pendiente","Factura de Venta Nacional","SERVICIO DE ASEO  - 41709501","0","871,886.00","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6299","900367820","EDIFICIO LOS ALAMOS ","SERVICIO DE ASEO","1","Email Enviado","Pendiente","Factura de Venta Nacional","DEVOLUCION SERVICIO DE ASEO - 41750101","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6299","900367820","EDIFICIO LOS ALAMOS ","SERVICIO DE ASEO","1","Email Enviado","Pendiente","Factura de Venta Nacional","IVA GENERADO 0% - 24080109","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6299","900367820","EDIFICIO LOS ALAMOS ","SERVICIO DE ASEO","1","Email Enviado","Pendiente","Factura de Venta Nacional","RETE FUENTE SERVICIOS VIGILANCIA  - 13551501","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6299","900367820","EDIFICIO LOS ALAMOS ","SERVICIO DE ASEO","1","Email Enviado","Pendiente","Factura de Venta Nacional","IMPUESTO DE INDUSTRIA Y COMERCIO RETENIDO 0% - 135518","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6299","900367820","EDIFICIO LOS ALAMOS ","SERVICIO DE ASEO","1","Email Enviado","Pendiente","Factura de Venta Nacional","RETE IVA EN VENTAS - 135519","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6299","900367820","EDIFICIO LOS ALAMOS ","SERVICIO DE ASEO","1","Email Enviado","Pendiente","Factura de Venta Nacional","CLIENTES - 13050501","871,886.00","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6298","830106638","EDIFICIO LINDEROS DEL COUNTRY  PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","AIU SERVICIO DE ASEO  - 41709501","0","31,020.00","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6298","830106638","EDIFICIO LINDEROS DEL COUNTRY  PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","DEVOLUCION SERVICIO DE ASEO A.I.U. - 41750201","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6298","830106638","EDIFICIO LINDEROS DEL COUNTRY  PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IVA GENERADO 19% - 24080109","0","5,893.80","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6298","830106638","EDIFICIO LINDEROS DEL COUNTRY  PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE FUENTE AIU SERVICIOS VIGILANCIA  - 13551501","620.4","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6298","830106638","EDIFICIO LINDEROS DEL COUNTRY  PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IMPUESTO DE INDUSTRIA Y COMERCIO X AIU RETENIDO  - 135518","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6298","830106638","EDIFICIO LINDEROS DEL COUNTRY  PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE IVA EN VENTAS - 135519","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6298","830106638","EDIFICIO LINDEROS DEL COUNTRY  PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","CLIENTES - 13050501","36,293.40","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6298","830106638","EDIFICIO LINDEROS DEL COUNTRY  PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","SERVICIO DE ASEO  - 41709501","0","279,178.00","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6298","830106638","EDIFICIO LINDEROS DEL COUNTRY  PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","DEVOLUCION SERVICIO DE ASEO - 41750101","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6298","830106638","EDIFICIO LINDEROS DEL COUNTRY  PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IVA GENERADO 0% - 24080109","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6298","830106638","EDIFICIO LINDEROS DEL COUNTRY  PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE FUENTE SERVICIOS VIGILANCIA  - 13551501","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6298","830106638","EDIFICIO LINDEROS DEL COUNTRY  PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IMPUESTO DE INDUSTRIA Y COMERCIO RETENIDO 0% - 135518","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6298","830106638","EDIFICIO LINDEROS DEL COUNTRY  PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE IVA EN VENTAS - 135519","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6298","830106638","EDIFICIO LINDEROS DEL COUNTRY  PROPIEDAD HORIZONTAL","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","CLIENTES - 13050501","279,178.00","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6297","900962786","EDIFICIO LA RIOJA","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","AIU SERVICIO DE ASEO  - 41709501","0","90,821.00","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6297","900962786","EDIFICIO LA RIOJA","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","DEVOLUCION SERVICIO DE ASEO A.I.U. - 41750201","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6297","900962786","EDIFICIO LA RIOJA","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IVA GENERADO 19% - 24080109","0","17,255.99","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6297","900962786","EDIFICIO LA RIOJA","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE FUENTE AIU SERVICIOS VIGILANCIA  - 13551501","1,816.42","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6297","900962786","EDIFICIO LA RIOJA","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IMPUESTO DE INDUSTRIA Y COMERCIO X AIU RETENIDO  - 135518","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6297","900962786","EDIFICIO LA RIOJA","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE IVA EN VENTAS - 135519","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6297","900962786","EDIFICIO LA RIOJA","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","CLIENTES - 13050501","106,260.57","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6297","900962786","EDIFICIO LA RIOJA","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","SERVICIO DE ASEO  - 41709501","0","817,393.00","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6297","900962786","EDIFICIO LA RIOJA","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","DEVOLUCION SERVICIO DE ASEO - 41750101","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6297","900962786","EDIFICIO LA RIOJA","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IVA GENERADO 0% - 24080109","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6297","900962786","EDIFICIO LA RIOJA","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE FUENTE SERVICIOS VIGILANCIA  - 13551501","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6297","900962786","EDIFICIO LA RIOJA","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","IMPUESTO DE INDUSTRIA Y COMERCIO RETENIDO 0% - 135518","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6297","900962786","EDIFICIO LA RIOJA","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","RETE IVA EN VENTAS - 135519","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6297","900962786","EDIFICIO LA RIOJA","SERVICIO DE ASEO","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","CLIENTES - 13050501","817,393.00","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6296","830083489","EDIFICIO JULIANA  PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","AIU SERVICIO DE ASEO  - 41709501","0","37,998.00","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
"6296","830083489","EDIFICIO JULIANA  PROPIEDAD HORIZONTAL","AIU","1","Recibido por el cliente","Pendiente","Factura de Venta Nacional","DEVOLUCION SERVICIO DE ASEO A.I.U. - 41750201","0","0","SERVICIO DE ASEO MES DE OCTUBRE DE 2021FAVOR CONSIGNAR EN LA CUENTA CORRIENTE DEL BANCO DAVIVIENDA NUMERO 009669997927 A NOMBRE DE GRANCOLOMBIANA DE ADMINISTRACION Y ENVIAR SOPORTE AL CORREO. ROLFYZ_10@HOTMAIL.COM Y GRANCOLSERVIG@HOTMAIL.COM"
